cycle_rounded,size,volume_L,coscinodiscus,density
2020-11-04T13:00:00Z,176,17.910992,1753,97.872859303382
2020-11-04T14:00:00Z,351,35.720217,4045,113.241193355572
2020-11-04T15:00:00Z,351,35.720217,4054,113.49315151137
2020-11-04T16:00:00Z,351,35.720217,4050,113.381170108793
2020-11-04T17:00:00Z,351,35.720217,3545,99.2435180334991
2020-11-04T18:00:00Z,351,35.720217,3623,101.427155383743
2020-11-04T19:00:00Z,351,35.720217,3073,86.029712529462
2020-11-04T20:00:00Z,350,35.61845,3074,86.3035870454779
2020-11-04T21:00:00Z,351,35.720217,3026,84.7139310491871
2020-11-04T22:00:00Z,176,17.910992,1621,90.5030832463104
2020-11-04T23:00:00Z,351,35.720217,2733,76.5112933104522
2020-11-05T00:00:00Z,351,35.720217,2396,67.0768601433748
2020-11-05T01:00:00Z,351,35.720217,3178,88.9692243470974
2020-11-05T02:00:00Z,350,35.61845,3116,87.4827512146093
2020-11-05T03:00:00Z,176,17.910992,1744,97.370374572218
2020-11-05T04:00:00Z,351,35.720217,2826,79.1148609203578
2020-11-05T05:00:00Z,351,35.720217,3371,94.3723270214176
2020-11-05T06:00:00Z,351,35.720217,2978,83.3701542182681
2020-11-05T07:00:00Z,351,35.720217,4002,112.037393277874
2020-11-05T08:00:00Z,351,35.720217,4063,113.745109667167
2020-11-05T09:00:00Z,350,35.61845,3796,106.573980619595
2020-11-05T10:00:00Z,175,17.809225,2026,113.761266983824
2020-11-05T11:00:00Z,351,35.720217,2735,76.5672840117405
2020-11-05T12:00:00Z,351,35.720217,1200,33.5944207729757
2020-11-05T13:00:00Z,352,35.821984,5112,142.705663650567
2020-11-05T14:00:00Z,351,35.720217,8934,250.110462654804
2020-11-05T15:00:00Z,351,35.720217,6285,175.95077879846
2020-11-05T16:00:00Z,350,35.61845,4301,120.752025986532
2020-11-05T17:00:00Z,176,17.910992,2483,138.629954164459
2020-11-05T18:00:00Z,351,35.720217,4555,127.518822184087
2020-11-05T19:00:00Z,351,35.720217,4172,116.796602887379
2020-11-05T20:00:00Z,351,35.720217,3992,111.757439771433
2020-11-05T21:00:00Z,351,35.720217,4361,122.087724159123
2020-11-05T22:00:00Z,351,35.720217,4252,119.036230938911
2020-11-05T23:00:00Z,351,35.720217,2528,70.7722464284022
2020-11-06T00:00:00Z,351,35.720217,2076,58.118347937248
2020-11-06T01:00:00Z,176,17.910992,1347,75.2052147642074
2020-11-06T02:00:00Z,350,35.61845,4843,135.9688588358
2020-11-06T03:00:00Z,351,35.720217,4351,121.807770652681
2020-11-06T04:00:00Z,351,35.720217,4661,130.486329352366
2020-11-06T05:00:00Z,351,35.720217,5592,156.550000802067
2020-11-06T06:00:00Z,351,35.720217,5660,158.453684645869
2020-11-06T07:00:00Z,352,35.821984,6838,190.888366205512
2020-11-06T08:00:00Z,352,35.821984,6640,185.361034162709
2020-11-06T09:00:00Z,352,35.821984,6105,170.42607131978
2020-11-06T10:00:00Z,350,35.61845,4997,140.292460789282
2020-11-06T11:00:00Z,351,35.720217,4836,135.385515715092
2020-11-06T12:00:00Z,351,35.720217,4124,115.45282605646
2020-11-06T13:00:00Z,350,35.61845,7095,199.194518571134
2020-11-06T14:00:00Z,351,35.720217,6868,192.272068223998
2020-11-06T15:00:00Z,351,35.720217,7500,209.965129831098
2020-11-06T16:00:00Z,351,35.720217,7434,208.117436688585
2020-11-06T17:00:00Z,351,35.720217,5594,156.605991503355
2020-11-06T18:00:00Z,351,35.720217,4956,138.74495779239
2020-11-06T19:00:00Z,351,35.720217,3811,106.690281304842
2020-11-06T20:00:00Z,351,35.720217,4945,138.437008935304
2020-11-06T21:00:00Z,351,35.720217,4798,134.321692390615
2020-11-06T22:00:00Z,352,35.821984,5272,147.172194594247
2020-11-06T23:00:00Z,351,35.720217,4669,130.71029215752
2020-11-07T00:00:00Z,351,35.720217,3926,109.909746628919
2020-11-07T01:00:00Z,176,17.910992,2142,119.591366017025
2020-11-07T02:00:00Z,350,35.61845,4771,133.94743454586
2020-11-07T03:00:00Z,350,35.61845,6861,192.62488962883
2020-11-07T04:00:00Z,352,35.821984,11200,312.657166057581
2020-11-07T05:00:00Z,351,35.720217,7528,210.748999649134
2020-11-07T06:00:00Z,351,35.720217,8104,226.874321620163
2020-11-07T07:00:00Z,351,35.720217,11380,318.587090330386
2020-11-07T08:00:00Z,350,35.61845,8955,251.414646061241
2020-11-07T09:00:00Z,350,35.61845,8314,233.418354813306
2020-11-07T10:00:00Z,351,35.720217,7410,207.445548273125
2020-11-07T11:00:00Z,350,35.61845,4587,128.78157247157
2020-11-07T12:00:00Z,350,35.61845,3683,103.401467497884
2020-11-07T13:00:00Z,351,35.720217,10222,286.168474284465
2020-11-07T14:00:00Z,352,35.821984,9398,262.352861304388
2020-11-07T15:00:00Z,351,35.720217,9404,263.268277457553
2020-11-07T16:00:00Z,351,35.720217,8231,230.429731151969
2020-11-07T17:00:00Z,351,35.720217,8015,224.382735412834
2020-11-07T18:00:00Z,351,35.720217,6479,181.381876823425
2020-11-07T19:00:00Z,351,35.720217,6215,173.99110425337
2020-11-07T20:00:00Z,352,35.821984,10182,284.238862928419
2020-11-07T21:00:00Z,351,35.720217,8425,235.860829176934
2020-11-07T22:00:00Z,351,35.720217,8053,225.446558737311
2020-11-07T23:00:00Z,351,35.720217,5559,155.62615423081
2020-11-08T00:00:00Z,351,35.720217,5882,164.668652488869
2020-11-08T01:00:00Z,351,35.720217,7679,214.9762975964
2020-11-08T02:00:00Z,351,35.720217,8410,235.440898917271
2020-11-08T03:00:00Z,352,35.821984,7763,216.710498223661
2020-11-08T04:00:00Z,351,35.720217,7395,207.025618013463
2020-11-08T05:00:00Z,351,35.720217,15183,425.053408830075
2020-11-08T06:00:00Z,351,35.720217,12333,345.266659494258
2020-11-08T07:00:00Z,351,35.720217,12649,354.113190297808
2020-11-08T08:00:00Z,350,35.61845,11380,319.497339159902
2020-11-08T09:00:00Z,351,35.720217,9562,267.691542859328
2020-11-08T10:00:00Z,351,35.720217,8086,226.370405308568
2020-11-08T11:00:00Z,351,35.720217,8688,243.223606396344
2020-11-08T12:00:00Z,350,35.61845,6661,187.009822156776
2020-11-08T13:00:00Z,352,35.821984,8762,244.598400803261
2020-11-08T14:00:00Z,351,35.720217,9109,255.00964901753
2020-11-08T15:00:00Z,351,35.720217,12819,358.872399907313
2020-11-08T16:00:00Z,351,35.720217,11210,313.827880720881
2020-11-08T17:00:00Z,351,35.720217,12225,342.24316162469
2020-11-08T18:00:00Z,351,35.720217,10872,304.36545220316
2020-11-08T19:00:00Z,351,35.720217,10776,301.677898541322
2020-11-08T20:00:00Z,351,35.720217,13098,366.68310273703
2020-11-08T21:00:00Z,350,35.61845,13066,366.832357949321
2020-11-08T22:00:00Z,351,35.720217,11727,328.301477003905
2020-11-08T23:00:00Z,351,35.720217,13138,367.802916762796
2020-11-09T00:00:00Z,351,35.720217,13787,385.971899330847
2020-11-09T01:00:00Z,351,35.720217,13234,370.490470424634
2020-11-09T02:00:00Z,351,35.720217,12005,336.084184482978
2020-11-09T03:00:00Z,350,35.61845,11129,312.450429482473
2020-11-09T04:00:00Z,350,35.61845,11094,311.467792674864
2020-11-09T05:00:00Z,351,35.720217,11789,330.037188743842
2020-11-09T06:00:00Z,351,35.720217,11010,308.228810592052
2020-11-09T07:00:00Z,351,35.720217,10933,306.073168592453
2020-11-09T08:00:00Z,351,35.720217,11108,310.972354955179
2020-11-09T09:00:00Z,351,35.720217,10878,304.533424307025
2020-11-09T10:00:00Z,100,10.1767,3050,299.70422632091
2020-11-09T11:00:00Z,350,35.61845,7919,222.328596555998
2020-11-09T12:00:00Z,176,17.910992,5981,333.929019676855
2020-11-09T13:00:00Z,351,35.720217,7927,221.919144556149
2020-11-09T14:00:00Z,350,35.61845,5808,163.061559388463
2020-11-09T15:00:00Z,352,35.821984,8273,230.94756560664
2020-11-09T16:00:00Z,350,35.61845,10427,292.741542655562
2020-11-09T17:00:00Z,352,35.821984,9724,271.453418102135
2020-11-09T18:00:00Z,351,35.720217,7552,211.420888064594
2020-11-09T19:00:00Z,351,35.720217,11501,321.974527758328
2020-11-09T20:00:00Z,175,17.809225,5776,324.326297185869
2020-11-09T21:00:00Z,350,35.61845,11729,329.295631898637
2020-11-09T22:00:00Z,352,35.821984,9087,253.67104178261
2020-11-09T23:00:00Z,350,35.61845,5565,156.239252409917
2020-11-10T00:00:00Z,351,35.720217,6486,181.577844277934
2020-11-10T01:00:00Z,350,35.61845,6264,175.863913224747
2020-11-10T02:00:00Z,351,35.720217,6072,169.987769111257
2020-11-10T03:00:00Z,352,35.821984,6216,173.524727161957
2020-11-10T04:00:00Z,351,35.720217,6546,183.257565316582
2020-11-10T05:00:00Z,350,35.61845,6214,174.460146356734
2020-11-10T06:00:00Z,350,35.61845,10998,308.772560288278
2020-11-10T07:00:00Z,353,35.923751,11204,311.882798653181
2020-11-10T08:00:00Z,351,35.720217,14464,404.924751716934
2020-11-10T09:00:00Z,351,35.720217,13495,377.797256942756
2020-11-10T10:00:00Z,351,35.720217,13530,378.777094215301
2020-11-10T11:00:00Z,351,35.720217,9178,256.941328211976
2020-11-10T12:00:00Z,351,35.720217,7779,217.775832660815
2020-11-10T13:00:00Z,351,35.720217,10747,300.866033372642
2020-11-10T14:00:00Z,350,35.61845,10485,294.369912222458
2020-11-10T15:00:00Z,351,35.720217,10025,280.653390207568
2020-11-10T16:00:00Z,351,35.720217,9478,265.33993340522
2020-11-10T17:00:00Z,350,35.61845,10464,293.780330137892
2020-11-10T18:00:00Z,351,35.720217,11341,317.495271655265
2020-11-10T19:00:00Z,351,35.720217,11015,308.368787345273
2020-11-10T20:00:00Z,351,35.720217,10867,304.225475449939
2020-11-10T21:00:00Z,351,35.720217,11442,320.322802070323
2020-11-10T22:00:00Z,351,35.720217,12986,363.547623464885
2020-11-10T23:00:00Z,351,35.720217,7481,209.433218168859
2020-11-11T00:00:00Z,351,35.720217,6846,191.656170509826
2020-11-11T01:00:00Z,351,35.720217,8667,242.635704032817
2020-11-11T02:00:00Z,351,35.720217,11224,314.219815629899
2020-11-11T03:00:00Z,350,35.61845,9623,270.168971417903
2020-11-11T04:00:00Z,352,35.821984,11697,326.531327801386
2020-11-11T05:00:00Z,351,35.720217,10743,300.754051970065
2020-11-11T06:00:00Z,351,35.720217,9794,274.18646420877
2020-11-11T07:00:00Z,351,35.720217,10646,298.038502957583
2020-11-11T08:00:00Z,351,35.720217,11619,325.277979134337
2020-11-11T09:00:00Z,351,35.720217,10553,295.434935347677
2020-11-11T10:00:00Z,350,35.61845,11126,312.366203470392
2020-11-11T11:00:00Z,352,35.821984,9070,253.196472869844
2020-11-11T12:00:00Z,350,35.61845,8890,249.589749132823
2020-11-11T13:00:00Z,353,35.923751,9091,253.063773880406
2020-11-11T14:00:00Z,351,35.720217,8041,225.110614529581
2020-11-11T15:00:00Z,351,35.720217,6821,190.956286743723
2020-11-11T16:00:00Z,350,35.61845,7519,211.098461611889
2020-11-11T17:00:00Z,350,35.61845,7732,217.078508469627
2020-11-11T18:00:00Z,351,35.720217,7723,216.208093024743
2020-11-11T19:00:00Z,351,35.720217,8903,249.242606784836
2020-11-11T20:00:00Z,350,35.61845,8470,237.798107441509
2020-11-11T21:00:00Z,353,35.923751,8786,244.573569168765
2020-11-11T22:00:00Z,351,35.720217,8664,242.551717980885
2020-11-11T23:00:00Z,351,35.720217,5856,163.940773372121
2020-11-12T00:00:00Z,350,35.61845,3643,102.278454003473
2020-11-12T01:00:00Z,351,35.720217,5093,142.580320830638
2020-11-12T02:00:00Z,350,35.61845,7457,209.357790695552
2020-11-12T03:00:00Z,351,35.720217,5479,153.386526179278
2020-11-12T04:00:00Z,352,35.821984,5431,151.610809719529
2020-11-12T05:00:00Z,351,35.720217,5050,141.376520752939
2020-11-12T06:00:00Z,351,35.720217,4657,130.37434794979
2020-11-12T07:00:00Z,352,35.821984,6762,188.766764007264
2020-11-12T08:00:00Z,351,35.720217,7838,219.42755834882
2020-11-12T09:00:00Z,351,35.720217,8072,225.97847039955
2020-11-12T10:00:00Z,351,35.720217,6159,172.423364617298
2020-11-12T11:00:00Z,351,35.720217,5557,155.570163529522
2020-11-12T12:00:00Z,351,35.720217,4651,130.206375845925
2020-11-12T13:00:00Z,351,35.720217,3783,105.906411486806
2020-11-12T14:00:00Z,351,35.720217,2982,83.4821356208446
2020-11-12T15:00:00Z,350,35.61845,4902,137.625303740056
2020-11-12T16:00:00Z,351,35.720217,5035,140.956590493277
2020-11-12T17:00:00Z,351,35.720217,3331,93.2525129956517
2020-11-12T18:00:00Z,352,35.821984,3865,107.894638108263
2020-11-12T19:00:00Z,352,35.821984,4573,127.659037534046
2020-11-12T20:00:00Z,351,35.720217,5020,140.536660233615
2020-11-12T21:00:00Z,351,35.720217,6247,174.886955473983
2020-11-12T22:00:00Z,351,35.720217,5997,167.888117812946
2020-11-12T23:00:00Z,350,35.61845,4101,115.136958514478
2020-11-13T00:00:00Z,351,35.720217,2035,56.970538560838
2020-11-13T01:00:00Z,351,35.720217,2396,67.0768601433748
2020-11-13T02:00:00Z,351,35.720217,2907,81.3824843225337
2020-11-13T03:00:00Z,352,35.821984,3891,108.620449386611
2020-11-13T04:00:00Z,352,35.821984,3387,94.5508769140202
2020-11-13T05:00:00Z,351,35.720217,5075,142.076404519043
2020-11-13T06:00:00Z,351,35.720217,6070,169.931778409969
2020-11-13T07:00:00Z,351,35.720217,6804,190.480365782772
2020-11-13T08:00:00Z,351,35.720217,5031,140.844609090701
2020-11-13T09:00:00Z,350,35.61845,6431,180.552494563913
2020-11-13T10:00:00Z,351,35.720217,6503,182.053765238884
2020-11-13T11:00:00Z,351,35.720217,3402,95.2401828913862
2020-11-13T12:00:00Z,350,35.61845,2849,79.9866361394165
2020-11-13T13:00:00Z,350,35.61845,3872,108.707706258975
2020-11-13T14:00:00Z,351,35.720217,3506,98.1516993583774
2020-11-13T15:00:00Z,351,35.720217,3647,102.099043799202
2020-11-13T16:00:00Z,351,35.720217,3832,107.278183668369
2020-11-13T17:00:00Z,351,35.720217,4053,113.465156160725
2020-11-13T18:00:00Z,350,35.61845,2755,77.3475544275509
2020-11-13T19:00:00Z,351,35.720217,4344,121.611803198172
2020-11-13T20:00:00Z,351,35.720217,5691,159.321540515837
2020-11-13T21:00:00Z,350,35.61845,6566,184.34266510755
2020-11-13T22:00:00Z,350,35.61845,5614,157.61494394057
2020-11-13T23:00:00Z,352,35.821984,4727,131.958073567338
2020-11-14T00:00:00Z,351,35.720217,3941,110.329676888581
2020-11-14T01:00:00Z,352,35.821984,2461,68.7008290774738
2020-11-14T02:00:00Z,350,35.61845,2385,66.9596796042501
2020-11-14T03:00:00Z,351,35.720217,2107,58.9862038072165
2020-11-14T04:00:00Z,351,35.720217,2684,75.139521128889
2020-11-14T05:00:00Z,350,35.61845,4239,119.011355070195
2020-11-14T06:00:00Z,351,35.720217,4068,113.885086420388
2020-11-14T07:00:00Z,351,35.720217,4336,121.387840393019
2020-11-14T08:00:00Z,351,35.720217,5198,145.519832648273
2020-11-14T09:00:00Z,351,35.720217,6318,176.874625369717
2020-11-14T10:00:00Z,352,35.821984,6545,182.709031414899
2020-11-14T11:00:00Z,351,35.720217,6005,168.112080618099
2020-11-14T12:00:00Z,351,35.720217,3879,108.593965148644
2020-11-14T13:00:00Z,350,35.61845,3647,102.390755352914
2020-11-14T14:00:00Z,350,35.61845,4507,126.535545482748
2020-11-14T15:00:00Z,351,35.720217,5593,156.577996152711
2020-11-14T16:00:00Z,350,35.61845,4307,120.920478010694
2020-11-14T17:00:00Z,351,35.720217,4871,136.365352987637
2020-11-14T18:00:00Z,350,35.61845,4323,121.369683408458
2020-11-14T19:00:00Z,351,35.720217,4576,128.106724547614
2020-11-14T20:00:00Z,351,35.720217,7476,209.293241415639
2020-11-14T21:00:00Z,350,35.61845,8136,228.420944763178
2020-11-14T22:00:00Z,175,17.809225,4460,250.432009253631
2020-11-14T23:00:00Z,350,35.61845,6230,174.909351754498
2020-11-15T00:00:00Z,352,35.821984,5160,144.045622933671
2020-11-15T01:00:00Z,351,35.720217,3573,100.027387851535
2020-11-15T02:00:00Z,351,35.720217,3259,91.2368477492732
2020-11-15T03:00:00Z,351,35.720217,4021,112.569304940113
2020-11-15T04:00:00Z,351,35.720217,3047,85.3018334127142
2020-11-15T05:00:00Z,351,35.720217,5214,145.967758258579
2020-11-15T06:00:00Z,351,35.720217,5359,150.027084101981
2020-11-15T07:00:00Z,350,35.61845,9135,256.46820678609
2020-11-15T08:00:00Z,351,35.720217,8164,228.554042658811
2020-11-15T09:00:00Z,351,35.720217,7262,203.302236377791
2020-11-15T10:00:00Z,350,35.61845,6103,171.343783909743
2020-11-15T11:00:00Z,351,35.720217,7321,204.953962065796
2020-11-15T12:00:00Z,351,35.720217,5219,146.1077350118
2020-11-15T13:00:00Z,352,35.821984,4066,113.505717606261
2020-11-15T14:00:00Z,350,35.61845,4574,128.416593085887
2020-11-15T15:00:00Z,351,35.720217,4704,131.690129430065
2020-11-15T16:00:00Z,351,35.720217,5772,161.589163918013
2020-11-15T17:00:00Z,352,35.821984,5790,161.63258852441
2020-11-15T18:00:00Z,351,35.720217,4620,129.338519975956
2020-11-15T19:00:00Z,350,35.61845,3473,97.5056466522266
2020-11-15T20:00:00Z,351,35.720217,5277,147.731465349161
2020-11-15T21:00:00Z,352,35.821984,7198,200.938060828792
2020-11-15T22:00:00Z,350,35.61845,6651,186.729068783173
2020-11-15T23:00:00Z,351,35.720217,4929,137.989083324998
2020-11-16T00:00:00Z,351,35.720217,5158,144.400018622507
2020-11-16T01:00:00Z,350,35.61845,3572,100.285105050894
2020-11-16T02:00:00Z,351,35.720217,3613,101.147201877301
2020-11-16T03:00:00Z,351,35.720217,2409,67.4407997017487
2020-11-16T04:00:00Z,352,35.821984,2520,70.3478623629557
2020-11-16T05:00:00Z,351,35.720217,3730,104.422657902666
2020-11-16T06:00:00Z,351,35.720217,6671,186.756984147101
2020-11-16T07:00:00Z,351,35.720217,8095,226.622363464365
2020-11-16T08:00:00Z,351,35.720217,7325,205.065943468373
2020-11-16T09:00:00Z,351,35.720217,6592,184.545351446213
2020-11-16T10:00:00Z,350,35.61845,7555,212.109173756859
2020-11-16T11:00:00Z,351,35.720217,5977,167.328210800063
2020-11-16T12:00:00Z,351,35.720217,8056,225.530544789244
2020-11-16T13:00:00Z,351,35.720217,5530,154.81428906213
2020-11-16T14:00:00Z,351,35.720217,3157,88.3813219835703
2020-11-16T15:00:00Z,351,35.720217,3923,109.825760576986
2020-11-16T16:00:00Z,351,35.720217,4595,128.638636209853
2020-11-16T17:00:00Z,350,35.61845,4689,131.645256882318
2020-11-16T18:00:00Z,351,35.720217,6305,176.510685811343
2020-11-16T19:00:00Z,351,35.720217,5400,151.174893478391
2020-11-16T20:00:00Z,351,35.720217,7508,210.189092636251
2020-11-16T21:00:00Z,352,35.821984,7027,196.164455882734
2020-11-16T22:00:00Z,351,35.720217,6427,179.926118589929
2020-11-16T23:00:00Z,351,35.720217,5366,150.22305155649
2020-11-17T00:00:00Z,350,35.61845,5537,155.453142963829
2020-11-17T01:00:00Z,351,35.720217,4234,118.532314627316
2020-11-17T02:00:00Z,352,35.821984,3927,109.625418848939
2020-11-17T03:00:00Z,175,17.809225,1830,102.755734738598
2020-11-17T04:00:00Z,351,35.720217,2578,72.1720139606095
2020-11-17T05:00:00Z,352,35.821984,3619,101.027346782356
2020-11-17T06:00:00Z,351,35.720217,4361,122.087724159123
2020-11-17T07:00:00Z,351,35.720217,9520,266.515738132274
2020-11-17T08:00:00Z,351,35.720217,6760,189.24857035443
2020-11-17T09:00:00Z,352,35.821984,4213,117.609342910767
2020-11-17T10:00:00Z,351,35.720217,3807,106.578299902265
2020-11-17T11:00:00Z,175,17.809225,993,55.7576199975013
2020-11-17T12:00:00Z,350,35.61845,3048,85.5736282741108
2020-11-17T13:00:00Z,351,35.720217,4857,135.973418078619
2020-11-17T14:00:00Z,351,35.720217,3000,83.9860519324393
2020-11-17T15:00:00Z,350,35.61845,3285,92.2274832284954
2020-11-17T16:00:00Z,351,35.720217,3269,91.5168012557147
2020-11-17T17:00:00Z,350,35.61845,4779,134.172037244743
2020-11-17T18:00:00Z,351,35.720217,4379,122.591640470717
2020-11-17T19:00:00Z,351,35.720217,3529,98.7955924231927
2020-11-17T20:00:00Z,175,17.809225,1403,78.7793966329248
2020-11-17T21:00:00Z,351,35.720217,3627,101.539136786319
2020-11-17T22:00:00Z,351,35.720217,4473,125.223203431267
2020-11-17T23:00:00Z,352,35.821984,4780,133.437611942432
2020-11-18T00:00:00Z,351,35.720217,4421,123.767445197771
2020-11-18T01:00:00Z,351,35.720217,5200,145.575823349561
2020-11-18T02:00:00Z,351,35.720217,3964,110.973569953396
2020-11-18T03:00:00Z,351,35.720217,3505,98.1237040077332
2020-11-18T04:00:00Z,352,35.821984,3783,105.605540999628
2020-11-18T05:00:00Z,351,35.720217,4655,130.318357248502
2020-11-18T06:00:00Z,351,35.720217,4935,138.157055428863
2020-11-18T07:00:00Z,352,35.821984,5060,141.254041093871
2020-11-18T08:00:00Z,351,35.720217,7444,208.397390195026
2020-11-18T09:00:00Z,350,35.61845,5022,140.994344223289
2020-11-18T10:00:00Z,352,35.821984,4257,118.837638920279
2020-11-18T11:00:00Z,351,35.720217,4280,119.820100756947
2020-11-18T12:00:00Z,351,35.720217,4713,131.942087585862
2020-11-18T13:00:00Z,351,35.720217,6609,185.021272407164
2020-11-18T14:00:00Z,351,35.720217,4882,136.673301844723
2020-11-18T15:00:00Z,351,35.720217,4487,125.615138340285
2020-11-18T16:00:00Z,351,35.720217,5085,142.356358025485
2020-11-18T17:00:00Z,351,35.720217,4235,118.56030997796
2020-11-18T18:00:00Z,351,35.720217,4768,133.48183187129
2020-11-18T19:00:00Z,352,35.821984,4878,136.173362145436
2020-11-18T20:00:00Z,350,35.61845,4461,125.244079964176
2020-11-18T21:00:00Z,350,35.61845,3643,102.278454003473
2020-11-18T22:00:00Z,351,35.720217,5058,141.600483558093
2020-11-18T23:00:00Z,350,35.61845,4243,119.123656419636
2020-11-19T00:00:00Z,351,35.720217,4578,128.162715248902
2020-11-19T01:00:00Z,351,35.720217,5466,153.022586620904
2020-11-19T02:00:00Z,351,35.720217,6113,171.135578487667
2020-11-19T03:00:00Z,351,35.720217,4296,120.268026367253
2020-11-19T04:00:00Z,351,35.720217,4085,114.361007381338
2020-11-19T05:00:00Z,351,35.720217,3487,97.6197876961386
2020-11-19T06:00:00Z,351,35.720217,7017,196.443375469975
2020-11-19T07:00:00Z,351,35.720217,6929,193.979784613291
2020-11-19T08:00:00Z,350,35.61845,8326,233.755258861629
2020-11-19T09:00:00Z,351,35.720217,8373,234.405070943438
2020-11-19T10:00:00Z,351,35.720217,5877,164.528675735649
2020-11-19T11:00:00Z,351,35.720217,4806,134.545655195768
2020-11-19T12:00:00Z,351,35.720217,3721,104.170699746869
2020-11-19T13:00:00Z,351,35.720217,4120,115.340844653883
2020-11-19T14:00:00Z,350,35.61845,6358,178.502994936613
2020-11-19T15:00:00Z,351,35.720217,4798,134.321692390615
2020-11-19T16:00:00Z,351,35.720217,4953,138.660971740457
2020-11-19T17:00:00Z,351,35.720217,4142,115.956742368055
2020-11-19T18:00:00Z,351,35.720217,3199,89.5571267106244
2020-11-19T19:00:00Z,351,35.720217,3444,96.4159876184403
2020-11-19T20:00:00Z,351,35.720217,5911,165.48051765755
2020-11-19T21:00:00Z,351,35.720217,8080,226.202433204703
2020-11-19T22:00:00Z,350,35.61845,7823,219.633364169412
2020-11-19T23:00:00Z,351,35.720217,7433,208.08944133794
2020-11-20T00:00:00Z,350,35.61845,5578,156.6042317956
2020-11-20T01:00:00Z,175,17.809225,2695,151.326068371869
2020-11-20T02:00:00Z,351,35.720217,6950,194.567686976818
2020-11-20T03:00:00Z,351,35.720217,6575,184.069430485263
2020-11-20T04:00:00Z,351,35.720217,6770,189.528523860871
2020-11-20T05:00:00Z,351,35.720217,5798,162.317043034761
2020-11-20T06:00:00Z,351,35.720217,6294,176.202736954258
2020-11-20T07:00:00Z,351,35.720217,6049,169.343876046442
2020-11-20T08:00:00Z,351,35.720217,4538,127.042901223136
2020-11-20T09:00:00Z,175,17.809225,2424,136.109235522601
2020-11-21T13:00:00Z,351,35.720217,5777,161.729140671234
2020-11-21T14:00:00Z,351,35.720217,6577,184.125421186551
2020-11-21T15:00:00Z,350,35.61845,6001,168.480099498996
2020-11-21T16:00:00Z,351,35.720217,5387,150.810953920017
2020-11-21T17:00:00Z,351,35.720217,4666,130.626306105587
2020-11-21T18:00:00Z,351,35.720217,6920,193.727826457493
2020-11-21T19:00:00Z,351,35.720217,5976,167.300215449419
2020-11-21T20:00:00Z,350,35.61845,3730,104.721008353817
2020-11-21T21:00:00Z,351,35.720217,2918,81.6904331796193
2020-11-21T22:00:00Z,351,35.720217,4488,125.643133690929
2020-11-21T23:00:00Z,351,35.720217,4197,117.496486653483
2020-11-22T00:00:00Z,350,35.61845,4909,137.821831101578
2020-11-22T01:00:00Z,351,35.720217,3984,111.533476966279
2020-11-22T02:00:00Z,176,17.910992,2266,126.514488979728
2020-11-22T03:00:00Z,351,35.720217,3897,109.097881460239
2020-11-22T04:00:00Z,351,35.720217,4161,116.488654030293
2020-11-22T05:00:00Z,351,35.720217,6371,178.358378953857
2020-11-22T06:00:00Z,352,35.821984,5951,166.127035286488
2020-11-22T07:00:00Z,350,35.61845,5270,147.957027888636
2020-11-22T08:00:00Z,351,35.720217,5549,155.346200724369
2020-11-22T09:00:00Z,352,35.821984,4693,131.008935741806
2020-11-22T10:00:00Z,350,35.61845,3125,87.7354292508518
2020-11-22T11:00:00Z,351,35.720217,3847,107.698113928031
2020-11-22T12:00:00Z,351,35.720217,3916,109.629793122477
2020-11-22T13:00:00Z,350,35.61845,4417,124.008765120324
2020-11-22T14:00:00Z,351,35.720217,5039,141.068571895854
2020-11-22T15:00:00Z,351,35.720217,4172,116.796602887379
2020-11-22T16:00:00Z,350,35.61845,3764,105.675569824066
2020-11-22T17:00:00Z,351,35.720217,3691,103.330839227544
2020-11-22T18:00:00Z,175,17.809225,1533,86.0789843465957
2020-11-22T19:00:00Z,351,35.720217,3511,98.2916761115981
2020-11-22T20:00:00Z,351,35.720217,4234,118.532314627316
2020-11-22T21:00:00Z,350,35.61845,4160,116.793403418734
2020-11-22T22:00:00Z,351,35.720217,3812,106.718276655486
2020-11-22T23:00:00Z,352,35.821984,3241,90.4751674279124
2020-11-23T00:00:00Z,351,35.720217,3595,100.643285565706
2020-11-23T01:00:00Z,351,35.720217,4092,114.556974835847
2020-11-23T02:00:00Z,350,35.61845,4011,112.610178152053
2020-11-23T03:00:00Z,351,35.720217,3480,97.4238202416296
2020-11-23T04:00:00Z,175,17.809225,1290,72.4343703895032
2020-11-23T05:00:00Z,351,35.720217,2758,77.2111770765558
2020-11-23T06:00:00Z,352,35.821984,2787,77.8013858752212
2020-11-23T07:00:00Z,350,35.61845,4533,127.265504254116
2020-11-23T08:00:00Z,352,35.821984,4050,113.059064511893
2020-11-23T09:00:00Z,350,35.61845,4291,120.47127261293
2020-11-23T10:00:00Z,351,35.720217,3179,88.9972196977415
2020-11-23T11:00:00Z,176,17.910992,1176,65.658004872092
2020-11-25T11:00:00Z,176,17.910992,3296,184.021074879605
2020-11-25T12:00:00Z,351,35.720217,6438,180.234067447015
2020-11-25T13:00:00Z,176,17.910992,4029,224.94566465107
2020-11-25T14:00:00Z,175,17.809225,3123,175.358557152262
2020-11-25T15:00:00Z,176,17.910992,3666,204.678780494123
2020-11-25T16:00:00Z,176,17.910992,2972,165.931624557702
2020-11-25T17:00:00Z,175,17.809225,3410,191.473800797059
